sectionCenters,x,y,z
130,966.1394471163004,1282.7688643649255,57.2491583737044
131,969.6764529203945,1288.124916477239,58.856532720041365
132,975.0440065582264,1291.4400670508219,61.291355968230974
133,979.3582855574721,1296.0353028202394,64.13972441575251
134,983.7739540594523,1300.4712013578353,66.25624161376739
135,990.7082933940827,1301.9158735204728,67.08057426630589
136,992.8527826395232,1308.0834820845807,69.04651324468747
137,996.6347901839335,1313.806487358956,70.16792180222963
138,999.7903249649869,1319.9245695662319,69.81862501683875
139,999.6905774038278,1326.706731135101,69.82169335782244
140,994.8148811956728,1331.7314626245918,69.81924750064186
141,988.1573829304302,1333.918790428414,69.78240319103413
142,981.589455879291,1335.7990155987393,69.51109850977161
143,974.8535039505637,1333.6113245921033,69.56949961088041
144,967.8800867887435,1333.8374098682834,69.11493256448502
145,960.8639,1333.8582,68.6941
146,940.7495795715731,1334.143426895524,30.256900530629295
147,943.3655011966855,1340.4470068947676,29.986890184460222
148,943.4830090457593,1347.4754921389376,29.98775173428924
149,943.9361443721651,1354.4449013544177,29.396729797436038
150,945.0339555134581,1361.2757028748908,28.999367827333835
151,945.3473539316507,1368.0481290611058,28.131353455394038
152,946.0804114324224,1374.8166754749534,27.768323886664465
153,947.0133141770683,1381.4326985867167,27.130398740505512
154,946.9637687174361,1388.1432144696876,26.001246292466814
155,948.0599937851312,1394.861451919637,26.048315026591787
156,947.7289329537817,1401.5393960116278,25.02388826946024
157,945.7460936396184,1408.2061370262863,24.06560787988405
158,947.4762225368978,1414.7971807828199,23.154201757664858
159,946.9337491992393,1421.6197578413016,22.184008133994016
160,946.1009624195498,1428.2519785930717,20.600766579644265
161,945.8681271536756,1434.7936808347627,19.67871827669814
162,944.2032363337867,1441.0923611819455,17.662770434766898
163,944.3081322439451,1447.9097612150422,16.321347501007615
164,944.31370631184,1454.644690101453,15.762255148632855
165,945.043466455306,1461.5266680421466,15.922551935677694
166,947.4878258340539,1467.9153468579116,16.25442847756739
167,948.9412598007923,1474.7403574629254,16.168741684483496
168,951.0078542001145,1481.2652556906157,15.481660727445806
169,950.8028678753186,1487.9542732777466,13.960067123210534
170,953.1171172254582,1494.3293692279017,13.713785784244688
171,954.3911926309897,1501.0398718648937,13.717419885139904
172,957.2035037727113,1507.1242334264662,13.519251421175415
173,958.8189706239725,1513.7522807074513,13.684777309576598
174,960.6188611514156,1520.194959402458,12.870277651030403
175,962.4336558791198,1525.9352620264458,10.784756915168058
176,966.3446229449312,1530.9454405371878,9.207459539553996
177,967.2680531398072,1537.7238556400348,7.950768423829059
178,969.832315333528,1544.095343476562,6.887957534145339
179,970.1189,1550.9666,6.1712
180,942.8531924667088,1333.1966006154332,33.037194189917244
181,946.3319286129955,1336.7192790326321,35.808530789953636
182,949.8268883733693,1342.4126158803565,38.105364256024
183,953.9348122398586,1348.3010775699527,39.82862349443046
184,957.5406847416773,1354.789102980489,39.936137303985724
185,961.3469648060562,1361.1879245329342,40.498035740532465
186,966.3145085306694,1366.1570969501847,41.03121300229105
187,970.4683812029259,1372.1322044839217,41.401064722443834
188,972.30887841708,1379.3051771831338,40.629160003486376
189,975.4876726367723,1385.5793723880524,42.05192754165937
190,974.0833319907035,1391.748526936195,44.25857870334997
191,971.5018572575469,1398.6243193791327,44.642267215741875
192,973.5622464185076,1405.678821679027,44.89010267677008
193,975.5563378604107,1412.8962599657011,44.86019039428379
194,977.5114,1419.7498,45.1116
195,982.4704602141801,1423.7778948949658,43.89894386726153
196,986.4838909060882,1428.412584732621,42.30094267609252
197,991.4566715848734,1433.0864136918806,41.51238335859583
198,995.5788294216243,1438.5405958832546,41.26003282556848
199,996.8986509706496,1445.1563242363466,41.1295551189203
200,998.1629110208705,1451.8679745178538,41.40591133595803
201,997.6754255422419,1458.7123291990345,41.7442719380629
202,1001.8645554679058,1464.0817723995415,42.01525819435244
203,1006.066379554922,1469.4189409611208,41.25478645943767
204,1008.9311273676944,1475.5087941448835,40.34551690523479
205,1012.3496915798078,1481.2079893297123,39.28216050085397
206,1013.8792358534994,1487.4795209565773,37.41166777201449
